,,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,URL to Documentation,Manually validated
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,,
County,Precinct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne,A-01 Allerton-Clio-Lineville,0,0,0,2,0,0,10,0,7,0,6,1,0,1,0,0,0,0,0,0,11,0,9,0,6,0,0,1,,false
Wayne,C-02 Corydon,0,10,0,7,0,0,11,0,6,0,8,0,0,0,0,10,0,7,0,0,11,0,0,0,14,0,0,0,,false
Wayne,H-03 Humeston-Millerton,0,5,0,5,0,0,9,0,7,1,6,0,0,0,0,6,0,5,0,0,9,0,7,0,6,0,0,0,,false
Wayne,S-04 Seymour-Promise City,0,4,0,11,0,0,7,0,5,0,3,2,0,1,0,0,0,14,0,0,10,0,9,0,0,0,0,0,,false
